Fecha,ID_Producto,Producto,Categoria,ID_Cliente,Cliente,Cantidad,Precio_Unitario,Region,Canal,Factura_ID
2025-07-31 00:00:00,P009,Mochila Gym,Accesorios,C005,MegaSports,18,180.0,Mendoza,Online,F511337
2025-08-09 00:00:00,P002,Remera Deportiva,Indumentaria,C008,TodoDeporte,11,45.0,Entre Rios,Mayorista,F756420
2024-03-12 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,6,150.0,Entre Rios,Online,F970388
2023-06-17 00:00:00,P002,Remera Deportiva,Indumentaria,C009,ZonaActiva,1,45.0,Cordoba,Online,F398791
2025-08-30 00:00:00,P007,Buzo Deportivo,Indumentaria,C005,MegaSports,15,150.0,Chaco,Tienda,F855394
2023-06-24 00:00:00,P002,Remera Deportiva,Indumentaria,C003,Outlet Sur,4,45.0,Buenos Aires,Tienda,F921420
2023-07-11 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,14,70.0,Salta,Tienda,F736006
2024-07-17 00:00:00,P010,Guantes Invierno,Accesorios,C010,Running World,11,70.0,Cordoba,Mayorista,F164332
2023-10-22 00:00:00,P010,Guantes Invierno,Accesorios,C005,MegaSports,14,70.0,Buenos Aires,Mayorista,F628320
2025-07-23 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,16,35.0,Buenos Aires,Mayorista,F466185
2024-10-17 00:00:00,P008,Botines Futbol,Calzado,C002,Indumentaria Norte,8,250.0,Neuquen,Online,F638430
2024-03-16 00:00:00,P001,Zapatillas Running,Calzado,C002,Indumentaria Norte,7,120.5,Corrientes,Mayorista,F266498
2024-05-09 00:00:00,P010,Guantes Invierno,Accesorios,C009,ZonaActiva,2,70.0,Salta,Mayorista,F311181
2024-07-02 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,12,70.0,Santa Fe,Tienda,F882351
2024-09-05 00:00:00,P003,Short Entrenamiento,Indumentaria,C007,Fitness Pro,9,60.0,Mendoza,Tienda,F253008
2024-08-22 00:00:00,P008,Botines Futbol,Calzado,C010,Running World,8,250.0,Santa Fe,Tienda,F251868
2023-11-21 00:00:00,P003,Short Entrenamiento,Indumentaria,C008,TodoDeporte,4,60.0,Entre Rios,Online,F919439
2024-01-10 00:00:00,P008,Botines Futbol,Calzado,C004,Tiendas Centro,12,250.0,Corrientes,Mayorista,F945453
2024-09-05 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,4,70.0,Salta,Online,F979696
2023-07-22 00:00:00,P005,Medias Tecnicas,Indumentaria,C005,MegaSports,12,25.0,Buenos Aires,Mayorista,F475849
2024-07-29 00:00:00,P001,Zapatillas Running,Calzado,C003,Outlet Sur,19,120.5,Santa Fe,Tienda,F651159
2024-04-20 00:00:00,P002,Remera Deportiva,Indumentaria,C003,Outlet Sur,1,45.0,Mendoza,Online,F702715
2023-03-29 00:00:00,P009,Mochila Gym,Accesorios,C010,Running World,12,180.0,Buenos Aires,Online,F315528
2025-11-11 00:00:00,P008,Botines Futbol,Calzado,C006,UrbanFit,2,250.0,Mendoza,Online,F781671
2025-12-03 00:00:00,P005,Medias Tecnicas,Indumentaria,C004,Tiendas Centro,12,25.0,Chaco,Online,F635531
2024-03-11 00:00:00,P008,Botines Futbol,Calzado,C007,Fitness Pro,5,250.0,Tucuman,Tienda,F153621
2024-02-09 00:00:00,P009,Mochila Gym,Accesorios,C009,ZonaActiva,9,180.0,Mendoza,Mayorista,F917182
2023-07-31 00:00:00,P004,Campera Rompeviento,Indumentaria,C005,MegaSports,10,210.0,Tucuman,Tienda,F340452
2024-09-23 00:00:00,P006,Gorra Visera,Accesorios,C008,TodoDeporte,5,35.0,Santa Fe,Online,F748167
2023-08-09 00:00:00,P008,Botines Futbol,Calzado,C004,Tiendas Centro,15,250.0,Tucuman,Online,F604304
2023-03-16 00:00:00,P004,Campera Rompeviento,Indumentaria,C004,Tiendas Centro,2,210.0,Cordoba,Mayorista,F856358
2023-11-02 00:00:00,P007,Buzo Deportivo,Indumentaria,C003,Outlet Sur,6,150.0,Corrientes,Online,F262676
2025-12-07 00:00:00,P009,Mochila Gym,Accesorios,C004,Tiendas Centro,8,180.0,Tucuman,Online,F818599
2024-12-27 00:00:00,P006,Gorra Visera,Accesorios,C009,ZonaActiva,18,35.0,Santa Fe,Online,F747287
2024-06-09 00:00:00,P010,Guantes Invierno,Accesorios,C006,UrbanFit,4,70.0,Salta,Mayorista,F975039
2023-12-22 00:00:00,P004,Campera Rompeviento,Indumentaria,C008,TodoDeporte,7,210.0,Neuquen,Tienda,F298417
2025-08-13 00:00:00,P010,Guantes Invierno,Accesorios,C007,Fitness Pro,16,70.0,Salta,Tienda,F211820
2024-10-29 00:00:00,P008,Botines Futbol,Calzado,C010,Running World,7,250.0,Salta,Online,F339380
2023-03-11 00:00:00,P005,Medias Tecnicas,Indumentaria,C005,MegaSports,6,25.0,Entre Rios,Online,F377530
2025-10-10 00:00:00,P001,Zapatillas Running,Calzado,C010,Running World,6,120.5,Salta,Online,F728624
2024-08-30 00:00:00,P005,Medias Tecnicas,Indumentaria,C001,Deportes SA,9,25.0,Salta,Tienda,F240459
2023-09-09 00:00:00,P009,Mochila Gym,Accesorios,C004,Tiendas Centro,3,180.0,Cordoba,Mayorista,F689842
2024-03-08 00:00:00,P003,Short Entrenamiento,Indumentaria,C007,Fitness Pro,19,60.0,Mendoza,Tienda,F171037
2025-03-13 00:00:00,P010,Guantes Invierno,Accesorios,C003,Outlet Sur,3,70.0,Mendoza,Tienda,F937704
2024-05-04 00:00:00,P006,Gorra Visera,Accesorios,C001,Deportes SA,11,35.0,Buenos Aires,Tienda,F359507
2023-06-10 00:00:00,P006,Gorra Visera,Accesorios,C001,Deportes SA,3,35.0,Salta,Mayorista,F874392
2024-11-26 00:00:00,P006,Gorra Visera,Accesorios,C008,TodoDeporte,17,35.0,Salta,Mayorista,F572653
2024-05-06 00:00:00,P010,Guantes Invierno,Accesorios,C004,Tiendas Centro,18,70.0,Cordoba,Online,F275400
2024-02-12 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,8,150.0,Cordoba,Tienda,F950961
2024-11-08 00:00:00,P009,Mochila Gym,Accesorios,C007,Fitness Pro,3,180.0,Neuquen,Mayorista,F169892
2024-07-29 00:00:00,P007,Buzo Deportivo,Indumentaria,C006,UrbanFit,9,150.0,Salta,Mayorista,F661456
2025-07-29 00:00:00,P001,Zapatillas Running,Calzado,C005,MegaSports,16,120.5,Corrientes,Mayorista,F982512
2025-01-15 00:00:00,P010,Guantes Invierno,Accesorios,C002,Indumentaria Norte,20,70.0,Salta,Online,F159302
2024-02-04 00:00:00,P005,Medias Tecnicas,Indumentaria,C008,TodoDeporte,18,25.0,Neuquen,Online,F391145
2024-02-23 00:00:00,P009,Mochila Gym,Accesorios,C003,Outlet Sur,11,180.0,Mendoza,Mayorista,F557612
2023-09-05 00:00:00,P003,Short Entrenamiento,Indumentaria,C001,Deportes SA,12,60.0,Corrientes,Mayorista,F766907
2025-07-08 00:00:00,P007,Buzo Deportivo,Indumentaria,C010,Running World,16,150.0,Chaco,Online,F461415
2023-10-13 00:00:00,P002,Remera Deportiva,Indumentaria,C003,Outlet Sur,11,45.0,Chaco,Online,F849463
2024-04-18 00:00:00,P001,Zapatillas Running,Calzado,C001,Deportes SA,13,120.5,Tucuman,Tienda,F688296
2025-04-18 00:00:00,P006,Gorra Visera,Accesorios,C001,Deportes SA,18,35.0,Santa Fe,Online,F220025
2023-06-28 00:00:00,P001,Zapatillas Running,Calzado,C004,Tiendas Centro,19,120.5,Tucuman,Mayorista,F704987
2025-06-05 00:00:00,P003,Short Entrenamiento,Indumentaria,C005,MegaSports,18,60.0,Chaco,Mayorista,F431019
2025-09-01 00:00:00,P001,Zapatillas Running,Calzado,C008,TodoDeporte,16,120.5,Salta,Online,F818805
2024-08-31,P193,Guantes Ciclismo Trail,Accesorios,C010,ZonaActiva,16,58.84,Santa Fe,Online,F389093
2023-04-27,P134,Remera Tecnica Winter,Indumentaria,C001,Deportes SA,18,146.59,Entre Rios,Tienda,F245144
2024-06-27,P160,Calza Compresiva DryFit,Indumentaria,C007,Tiendas Centro,6,155.95,Cordoba,Online,F371360
2024-11-19,P125,Zapatillas Trekking Lite,Calzado,C010,ZonaActiva,3,270.8,Tucuman,Mayorista,F429636
2024-05-14,P120,Botines Futbol Max,Calzado,C003,Indumentaria Norte,7,247.09,Salta,Tienda,F745200
2024-05-06,P121,Botines Futbol Plus,Calzado,C001,Deportes SA,3,191.53,Entre Rios,Tienda,F733628
2025-06-02,P181,Mochila Gym Trail,Accesorios,C006,Running World,1,58.54,Santa Fe,Mayorista,F782666
2025-02-25,P130,Remera Tecnica DryFit,Indumentaria,C004,MegaSports,16,90.82,Neuquen,Online,F665870
2025-05-10,P117,Zapatillas Training Aero,Calzado,C001,Deportes SA,16,129.3,Cordoba,Online,F230071
2023-04-24,P140,Buzo Running Winter,Indumentaria,C008,TodoDeporte,5,47.24,Mendoza,Tienda,F502333
2023-11-19,P154,Short Secado Rapido DryFit,Indumentaria,C001,Deportes SA,12,101.45,Entre Rios,Tienda,F804460
2023-04-01,P216,Auriculares Deportivos V3,Electronica Deportiva,C007,Tiendas Centro,12,168.18,Mendoza,Tienda,F588019
2025-11-08,P122,Botines Futbol Carbon,Calzado,C004,MegaSports,7,140.17,Entre Rios,Online,F119450
2025-06-22,P221,Pulsometro V2,Electronica Deportiva,C006,Running World,4,522.56,Chaco,Online,F699389
2023-09-24,P221,Pulsometro V2,Electronica Deportiva,C007,Tiendas Centro,8,463.01,Salta,Tienda,F196966
2025-09-28,P252,Squeeze 1L,Hidratacion,C003,Indumentaria Norte,1,52.7,Cordoba,Online,F378959
2023-08-10,P152,Pantalon Deportivo Winter,Indumentaria,C010,ZonaActiva,22,75.36,Mendoza,Mayorista,F330368
2025-10-20,P162,Calza Compresiva Aero,Indumentaria,C006,Running World,2,73.38,Tucuman,Online,F236385
2025-07-13,P228,Sensor Cadencia V3,Electronica Deportiva,C009,UrbanFit,12,459.04,Mendoza,Tienda,F384335
2025-04-23,P246,Shaker 1L,Hidratacion,C005,Outlet Sur,9,10.12,Salta,Mayorista,F441991
2025-11-01,P196,Cuello Multifuncion Classic,Accesorios,C003,Indumentaria Norte,22,43.66,Santa Fe,Mayorista,F237955
2023-07-15,P248,Shaker Pro,Hidratacion,C008,TodoDeporte,21,51.73,Cordoba,Mayorista,F998224
2025-11-28,P106,Zapatillas Trail Pro,Calzado,C005,Outlet Sur,4,119.51,Corrientes,Mayorista,F351367
2025-11-25,P228,Sensor Cadencia V3,Electronica Deportiva,C002,Fitness Pro,19,452.84,Neuquen,Online,F623004
2023-08-07,P159,Short Secado Rapido Summer,Indumentaria,C001,Deportes SA,18,137.14,Chaco,Tienda,F490451
2023-03-30,P217,Auriculares Deportivos Plus,Electronica Deportiva,C004,MegaSports,13,238.69,Entre Rios,Online,F696577
2025-11-10,P244,Shaker 500ml,Hidratacion,C010,ZonaActiva,23,57.06,Mendoza,Mayorista,F233387
2025-03-01,P148,Pantalon Deportivo DryFit,Indumentaria,C002,Fitness Pro,4,118.33,Tucuman,Online,F636437
2025-10-16,P188,Rinonera Running Compact,Accesorios,C005,Outlet Sur,12,101.44,Buenos Aires,Tienda,F697204
2023-10-01,P134,Remera Tecnica Winter,Indumentaria,C008,TodoDeporte,19,172.74,Mendoza,Mayorista,F645413
2025-08-06,P104,Zapatillas Running Carbon,Calzado,C003,Indumentaria Norte,10,222.9,Entre Rios,Online,F202355
2023-10-27,P255,Squeeze Antigoteo,Hidratacion,C005,Outlet Sur,24,45.53,Corrientes,Mayorista,F771412
2025-06-11,P102,Zapatillas Running Max,Calzado,C009,UrbanFit,2,259.32,Chaco,Online,F273071
2025-10-06,P104,Zapatillas Running Carbon,Calzado,C002,Fitness Pro,4,210.12,Chaco,Tienda,F356247
2023-06-17,P159,Short Secado Rapido Summer,Indumentaria,C006,Running World,1,119.34,Chaco,Mayorista,F847893
2024-07-17,P239,Botella Deportiva 700ml,Hidratacion,C007,Tiendas Centro,24,31.26,Cordoba,Online,F554073
2025-08-14,P118,Botines Futbol Pro,Calzado,C006,Running World,2,357.8,Corrientes,Mayorista,F305262
2025-11-03,P210,Smartband V3,Electronica Deportiva,C005,Outlet Sur,23,292.67,Cordoba,Mayorista,F571377
2023-04-22,P249,Shaker Antigoteo,Hidratacion,C002,Fitness Pro,2,11.77,Buenos Aires,Tienda,F853417
2023-09-20,P195,Guantes Ciclismo XL,Accesorios,C010,ZonaActiva,16,48.92,Salta,Tienda,F678234
2025-05-01,P146,Campera Rompeviento Winter,Indumentaria,C009,UrbanFit,13,84.63,Santa Fe,Online,F850327
2025-01-19,P175,Gorra Visera Trail,Accesorios,C007,Tiendas Centro,11,63.45,Chaco,Mayorista,F530089
2024-03-31,P134,Remera Tecnica Winter,Indumentaria,C004,MegaSports,9,153.39,Cordoba,Online,F490506
2023-09-15,P244,Shaker 500ml,Hidratacion,C003,Indumentaria Norte,21,61.82,Tucuman,Tienda,F532818
2023-12-25,P242,Botella Deportiva Pro,Hidratacion,C010,ZonaActiva,21,22.54,Santa Fe,Tienda,F597733
2023-03-21,P217,Auriculares Deportivos Plus,Electronica Deportiva,C003,Indumentaria Norte,15,225.74,Corrientes,Tienda,F725317
2025-07-29,P160,Calza Compresiva DryFit,Indumentaria,C010,ZonaActiva,15,155.27,Salta,Mayorista,F622711
2025-03-01,P151,Pantalon Deportivo UV50,Indumentaria,C002,Fitness Pro,10,55.6,Santa Fe,Tienda,F634313
2025-05-05,P226,Sensor Cadencia V1,Electronica Deportiva,C010,ZonaActiva,23,200.78,Mendoza,Mayorista,F145131
2023-07-03,P102,Zapatillas Running Max,Calzado,C002,Fitness Pro,12,288.09,Mendoza,Online,F519386
2024-07-25,P208,Smartband V1,Electronica Deportiva,C010,ZonaActiva,20,406.14,Mendoza,Online,F225221
2025-05-09,P156,Short Secado Rapido Aero,Indumentaria,C002,Fitness Pro,18,99.28,Neuquen,Mayorista,F476747
2025-04-26,P172,Gorra Visera Classic,Accesorios,C008,TodoDeporte,9,65.78,Salta,Tienda,F671047
2024-08-04,P175,Gorra Visera Trail,Accesorios,C004,MegaSports,3,63.18,Chaco,Mayorista,F942513
2024-04-23,P194,Guantes Ciclismo Compact,Accesorios,C002,Fitness Pro,18,106.74,Tucuman,Online,F424704
2023-06-02,P158,Short Secado Rapido Winter,Indumentaria,C004,MegaSports,21,138.37,Salta,Tienda,F956074
2023-05-10,P241,Botella Deportiva Termo,Hidratacion,C009,UrbanFit,16,20.49,Mendoza,Mayorista,F129140
2023-04-15,P200,Cuello Multifuncion Compact,Accesorios,C005,Outlet Sur,24,92.44,Corrientes,Tienda,F512692
2024-04-28,P165,Calza Compresiva Summer,Indumentaria,C006,Running World,23,69.27,Chaco,Tienda,F451833
2025-01-18,P253,Squeeze Termo,Hidratacion,C003,Indumentaria Norte,16,25.02,Chaco,Tienda,F999193
2024-12-28,P120,Botines Futbol Max,Calzado,C007,Tiendas Centro,3,244.73,Buenos Aires,Tienda,F321324
2025-07-22,P237,Reloj GPS AMOLED,Electronica Deportiva,C008,TodoDeporte,7,153.59,Tucuman,Mayorista,F690641
2023-02-09,P101,Zapatillas Running Lite,Calzado,C002,Fitness Pro,2,284.36,Santa Fe,Online,F966868
2023-09-25,P254,Squeeze Pro,Hidratacion,C001,Deportes SA,3,32.72,Tucuman,Tienda,F794896
2025-02-02,P229,Sensor Cadencia Plus,Electronica Deportiva,C005,Outlet Sur,1,498.94,Chaco,Mayorista,F727635
2023-04-05,P187,Rinonera Running Trail,Accesorios,C009,UrbanFit,2,49.03,Salta,Mayorista,F273737
2023-10-23,P113,Zapatillas Training Lite,Calzado,C006,Running World,24,325.01,Buenos Aires,Online,F163181
2023-08-28,P128,Zapatillas Trekking Carbon,Calzado,C009,UrbanFit,9,227.52,Chaco,Tienda,F182548
2023-07-20,P148,Pantalon Deportivo DryFit,Indumentaria,C006,Running World,12,140.79,Neuquen,Tienda,F885421
2023-09-29,P249,Shaker Antigoteo,Hidratacion,C010,ZonaActiva,13,10.25,Mendoza,Online,F729797
2024-12-10,P236,Reloj GPS Solar,Electronica Deportiva,C002,Fitness Pro,4,491.19,Entre Rios,Online,F922343
2025-11-29,P245,Shaker 700ml,Hidratacion,C002,Fitness Pro,15,48.38,Cordoba,Mayorista,F485112
2024-10-29,P227,Sensor Cadencia V2,Electronica Deportiva,C010,ZonaActiva,10,546.83,Corrientes,Online,F954227
2025-10-03,P219,Auriculares Deportivos AMOLED,Electronica Deportiva,C001,Deportes SA,4,199.68,Entre Rios,Online,F303033
2024-10-06,P136,Buzo Running DryFit,Indumentaria,C008,TodoDeporte,15,159.39,Neuquen,Online,F384592
2025-05-10,P110,Zapatillas Trail Carbon,Calzado,C002,Fitness Pro,11,247.45,Cordoba,Online,F965593
2024-09-02,P231,Sensor Cadencia AMOLED,Electronica Deportiva,C009,UrbanFit,18,446.98,Mendoza,Tienda,F568247
2025-05-24,P253,Squeeze Termo,Hidratacion,C006,Running World,21,22.4,Chaco,Online,F150352
2025-07-09,P206,Toalla Microfibra Compact,Accesorios,C001,Deportes SA,7,88.31,Chaco,Online,F757699
2025-09-13,P125,Zapatillas Trekking Lite,Calzado,C001,Deportes SA,10,292.02,Santa Fe,Tienda,F435035
2023-06-17,P246,Shaker 1L,Hidratacion,C007,Tiendas Centro,3,10.0,Tucuman,Online,F168949
2024-04-08,P213,Smartband AMOLED,Electronica Deportiva,C004,MegaSports,19,400.1,Salta,Tienda,F449057
2024-12-01,P128,Zapatillas Trekking Carbon,Calzado,C007,Tiendas Centro,6,225.93,Chaco,Online,F740354
2025-10-02,P217,Auriculares Deportivos Plus,Electronica Deportiva,C010,ZonaActiva,20,234.68,Santa Fe,Online,F991288
2023-06-04,P148,Pantalon Deportivo DryFit,Indumentaria,C009,UrbanFit,10,127.13,Salta,Mayorista,F137104
2025-10-01,P234,Reloj GPS V3,Electronica Deportiva,C002,Fitness Pro,23,544.09,Tucuman,Mayorista,F140184
2023-09-12,P138,Buzo Running Aero,Indumentaria,C002,Fitness Pro,12,61.61,Entre Rios,Online,F112516
2025-07-07,P131,Remera Tecnica Thermo,Indumentaria,C009,UrbanFit,10,53.46,Neuquen,Online,F703182
2025-04-13,P169,Medias Tecnicas UV50,Indumentaria,C008,TodoDeporte,9,86.71,Cordoba,Online,F938253
2024-08-03,P150,Pantalon Deportivo Aero,Indumentaria,C008,TodoDeporte,11,141.09,Mendoza,Tienda,F918596
2024-10-03,P108,Zapatillas Trail Max,Calzado,C004,MegaSports,9,163.09,Mendoza,Online,F565294
2025-12-27,P219,Auriculares Deportivos AMOLED,Electronica Deportiva,C010,ZonaActiva,1,203.05,Chaco,Online,F404969
2023-07-29,P143,Campera Rompeviento Thermo,Indumentaria,C007,Tiendas Centro,23,69.43,Cordoba,Online,F228165
2024-03-30,P214,Auriculares Deportivos V1,Electronica Deportiva,C003,Indumentaria Norte,18,363.11,Neuquen,Tienda,F983624
2024-11-09,P153,Pantalon Deportivo Summer,Indumentaria,C010,ZonaActiva,19,94.24,Salta,Tienda,F356257
2024-05-18,P237,Reloj GPS AMOLED,Electronica Deportiva,C009,UrbanFit,20,174.73,Salta,Mayorista,F496079
2024-08-27,P115,Zapatillas Training Plus,Calzado,C005,Outlet Sur,24,328.85,Corrientes,Tienda,F839322
2024-11-27,P108,Zapatillas Trail Max,Calzado,C004,MegaSports,13,160.03,Buenos Aires,Mayorista,F799608
2024-06-19,P209,Smartband V2,Electronica Deportiva,C009,UrbanFit,12,551.38,Entre Rios,Tienda,F166627
2023-08-31,P124,Zapatillas Trekking Pro,Calzado,C006,Running World,11,291.36,Tucuman,Tienda,F840323
2023-02-10,P215,Auriculares Deportivos V2,Electronica Deportiva,C010,ZonaActiva,2,423.31,Neuquen,Mayorista,F786421
2023-01-09,P143,Campera Rompeviento Thermo,Indumentaria,C009,UrbanFit,10,80.92,Santa Fe,Tienda,F144067
2023-09-14,P161,Calza Compresiva Thermo,Indumentaria,C003,Indumentaria Norte,21,142.55,Mendoza,Mayorista,F336679
2025-04-10,P143,Campera Rompeviento Thermo,Indumentaria,C005,Outlet Sur,7,69.5,Neuquen,Tienda,F313892
2025-07-21,P136,Buzo Running DryFit,Indumentaria,C008,TodoDeporte,21,152.54,Mendoza,Mayorista,F504074
2024-08-23,P162,Calza Compresiva Aero,Indumentaria,C009,UrbanFit,17,75.12,Buenos Aires,Mayorista,F407733
2025-02-23,P205,Toalla Microfibra Trail,Accesorios,C006,Running World,24,103.62,Entre Rios,Mayorista,F580751
2023-07-24,P118,Botines Futbol Pro,Calzado,C010,ZonaActiva,2,339.33,Mendoza,Tienda,F453131
2024-01-12,P219,Auriculares Deportivos AMOLED,Electronica Deportiva,C002,Fitness Pro,9,207.13,Buenos Aires,Online,F281780
2023-01-20,P185,Rinonera Running Sport,Accesorios,C010,ZonaActiva,16,87.69,Entre Rios,Online,F898654
2024-07-03,P195,Guantes Ciclismo XL,Accesorios,C006,Running World,10,47.55,Santa Fe,Mayorista,F311587
2023-12-22,P136,Buzo Running DryFit,Indumentaria,C004,MegaSports,13,170.19,Mendoza,Tienda,F657900
2025-07-23,P208,Smartband V1,Electronica Deportiva,C003,Indumentaria Norte,9,370.3,Chaco,Online,F886882
2023-11-06,P153,Pantalon Deportivo Summer,Indumentaria,C003,Indumentaria Norte,20,95.83,Entre Rios,Tienda,F874869
2024-10-05,P120,Botines Futbol Max,Calzado,C007,Tiendas Centro,7,261.11,Tucuman,Tienda,F808830
2023-07-22,P153,Pantalon Deportivo Summer,Indumentaria,C004,MegaSports,3,95.85,Tucuman,Tienda,F801591
2023-06-02,P147,Campera Rompeviento Summer,Indumentaria,C001,Deportes SA,8,160.71,Chaco,Tienda,F136971
2023-09-26,P218,Auriculares Deportivos Solar,Electronica Deportiva,C010,ZonaActiva,11,249.04,Cordoba,Online,F142762
2024-11-25,P173,Gorra Visera Sport,Accesorios,C004,MegaSports,11,26.42,Neuquen,Mayorista,F286318
2023-11-27,P195,Guantes Ciclismo XL,Accesorios,C003,Indumentaria Norte,10,44.31,Chaco,Mayorista,F473300
2023-05-02,P227,Sensor Cadencia V2,Electronica Deportiva,C006,Running World,10,479.37,Cordoba,Online,F488193
2025-05-03,P245,Shaker 700ml,Hidratacion,C006,Running World,7,55.94,Corrientes,Online,F922755
2023-12-31,P118,Botines Futbol Pro,Calzado,C003,Indumentaria Norte,12,346.57,Tucuman,Online,F143712
2024-05-18,P165,Calza Compresiva Summer,Indumentaria,C002,Fitness Pro,4,75.18,Chaco,Mayorista,F118505
2025-10-16,P220,Pulsometro V1,Electronica Deportiva,C002,Fitness Pro,17,333.5,Chaco,Mayorista,F658133
2023-09-22,P227,Sensor Cadencia V2,Electronica Deportiva,C003,Indumentaria Norte,15,539.86,Buenos Aires,Tienda,F352599
2024-05-15,P151,Pantalon Deportivo UV50,Indumentaria,C002,Fitness Pro,7,52.36,Santa Fe,Tienda,F328836
2025-10-01,P165,Calza Compresiva Summer,Indumentaria,C010,ZonaActiva,15,71.47,Cordoba,Tienda,F760724
2024-08-22,P224,Pulsometro Solar,Electronica Deportiva,C008,TodoDeporte,13,556.56,Corrientes,Online,F472623
2023-12-14,P105,Zapatillas Running Aero,Calzado,C009,UrbanFit,1,311.04,Buenos Aires,Online,F731889
2025-07-12,P221,Pulsometro V2,Electronica Deportiva,C008,TodoDeporte,3,506.01,Cordoba,Tienda,F901016
2024-10-11,P245,Shaker 700ml,Hidratacion,C008,TodoDeporte,4,48.45,Chaco,Tienda,F814926
2023-10-17,P164,Calza Compresiva Winter,Indumentaria,C001,Deportes SA,14,94.16,Tucuman,Mayorista,F626174
2023-05-19,P244,Shaker 500ml,Hidratacion,C001,Deportes SA,22,64.35,Neuquen,Online,F264117
2024-05-03,P123,Botines Futbol Aero,Calzado,C006,Running World,24,326.84,Neuquen,Mayorista,F852619
2023-01-20,P129,Zapatillas Trekking Aero,Calzado,C002,Fitness Pro,6,225.61,Corrientes,Tienda,F657715
2024-07-28,P205,Toalla Microfibra Trail,Accesorios,C004,MegaSports,19,98.67,Salta,Tienda,F610243
2025-04-08,P218,Auriculares Deportivos Solar,Electronica Deportiva,C002,Fitness Pro,11,299.11,Buenos Aires,Online,F131652
2024-04-12,P177,Gorra Visera XL,Accesorios,C005,Outlet Sur,16,38.98,Santa Fe,Mayorista,F455506
2025-01-16,P167,Medias Tecnicas Thermo,Indumentaria,C004,MegaSports,24,73.71,Chaco,Mayorista,F927917
2023-09-24,P198,Cuello Multifuncion Urban,Accesorios,C003,Indumentaria Norte,16,88.6,Salta,Online,F890528
2024-02-19,P123,Botines Futbol Aero,Calzado,C001,Deportes SA,18,360.34,Salta,Tienda,F954774
2025-05-01,P245,Shaker 700ml,Hidratacion,C010,ZonaActiva,13,48.23,Salta,Tienda,F189876
2023-08-12,P233,Reloj GPS V2,Electronica Deportiva,C005,Outlet Sur,1,450.53,Cordoba,Tienda,F824486
2024-11-18,P157,Short Secado Rapido UV50,Indumentaria,C004,MegaSports,14,48.14,Neuquen,Online,F622889
2024-03-23,P203,Toalla Microfibra Sport,Accesorios,C006,Running World,23,16.09,Chaco,Online,F404233
2025-04-20,P232,Reloj GPS V1,Electronica Deportiva,C002,Fitness Pro,2,191.14,Neuquen,Mayorista,F405529
2025-11-09,P168,Medias Tecnicas Aero,Indumentaria,C002,Fitness Pro,3,30.56,Santa Fe,Tienda,F409435
2025-12-02,P201,Cuello Multifuncion XL,Accesorios,C002,Fitness Pro,11,33.85,Entre Rios,Online,F333495
2023-02-19,P246,Shaker 1L,Hidratacion,C001,Deportes SA,24,9.76,Entre Rios,Tienda,F895250
2023-05-29,P207,Toalla Microfibra XL,Accesorios,C003,Indumentaria Norte,19,80.6,Santa Fe,Tienda,F911476
2025-12-12,P123,Botines Futbol Aero,Calzado,C004,MegaSports,23,393.77,Chaco,Mayorista,F947150
2024-04-09,P168,Medias Tecnicas Aero,Indumentaria,C001,Deportes SA,10,32.55,Neuquen,Tienda,F588127
2023-06-30,P221,Pulsometro V2,Electronica Deportiva,C005,Outlet Sur,4,460.31,Mendoza,Tienda,F571624
2025-07-15,P228,Sensor Cadencia V3,Electronica Deportiva,C004,MegaSports,1,419.46,Salta,Online,F795116
2023-08-15,P152,Pantalon Deportivo Winter,Indumentaria,C005,Outlet Sur,3,85.13,Chaco,Tienda,F446407
